@relation textClassifier

@attribute textClassifier {btp, commercial, informatique, tourisme}
@attribute text String

@data
informatique,'Vous serez en charge de répondre à toutes les demandes des utilisateurs depuis le support de notre client. Vos missions principales seront : Intervenir auprès du demandeur pour l’accompagner l’assister et répondre à ses demandes. Dépanner techniquement l’utilisateur avec le support de l’équipe Hotline et l’équipe d’administrateurs systèmes. Evaluer l’urgence de la demande et au besoin savoir escalader Garantir le suivi des demandes des utilisateurs ainsi que l’information de ces derniers. Réaliser des comptes rendus d’intervention de manière hebdomadaire. Vous pourrez également : Rédiger et maintenir à jour l’ensemble des documents techniques nécessaires au bon fonctionnement du service et du travail en équipe (procédures d’installation numéros de licences documentation utilisateur…) Apporter vos idées pour optimiser le fonctionnement du service. Accompagner l’équipe Hotline dans le traitement des demandes. Une expérience d au moins 2 ans dans un service d assistance est nécessaire pour ce poste. Connaissances requises nécessaires : Maitrise des systèmes d’exploitation (Windows XP Seven 8 …) et Mac OS X Savoir installer configurer et paramétrer les outils Office (Office 2007 2010 et 2012). Connaissance de l’outil GotoAssist et/ou Teamviewer Connaissance serveurs (création de comptes AD comptes de messagerie gestion des droits). Compétences opérationnelles : Disponible et calme capacité d’élocution bonne présentation Savoir diagnostiquer une panne Travailler en équipe Organisation et méthodologie Savoir être : Empathie calme disponible patience Excellent relationnel Sens de l’initiative Réactivité et autonomie Rigueur / Fiabilité LES NOUVEAUX H?RITIERS c’est une communauté RH qui s’adapte et évolue avec la technologie héritière d’un patrimoine de savoir faire de 28 ans. Nous voyons les Ressources Humaines comme le 1er moteur de transformation des entreprises. Nos expertises : Recrutement – Intérim – Formation Expérience collaborateur Notre client est une société de services très attachée à la valeur cliente. Leurs clients sont des PME qui ne sont pas dans le milieu de l’informatique mais qui en font usage au quotidien. C’est pourquoi ils leur font confiance pour gérer leur infrastructure. La société est basée à Paris et compte 80 personnes dont 10 dédiées à l’infogérance. Leur service connaissant actuellement un fort développement la société recherche un(e) Technicien(ne) Informatique (H/F) pour rejoindre leur équipe et travailler avec leurs clients qui ont des besoins différents selon leurs corporations (hôtellerie santé spectacle…). Ils attendent du support informatique une disponibilité une compréhension et un traitement rapide de leurs demandes. Notre client conçoit alors une assistance téléphonique avec des interlocuteurs techniques capable de traiter un maximum des demandes en direct avec l’utilisateur. Il met également en œuvre des interventions en clientèle de manière planifiée pour accompagner assister et dépanner leurs clients basés sur Paris et sa région.'
informatique,'Votre mission principale est d assurer le maintien en conditions opérationnelles de l infrastructure IT des clients et de participer à l évolution de ces infrastructures. Rattaché au Responsable du Pôle Services Clients vous avez pour missions principales :     • Intervention et dépannage des infrastructures dans les périmètres suivants : serveurs virtualisation stockage SAN réseaux et sauvegardes     • Résolution des incidents de fonctionnement selon les procédures en vigueur     • Application des bonnes pratiques et des consignes de maintien en conditions opérationnelles     • Participation à la mise en oeuvre des évolutions de l infrastructure technique     • En charge d assurer la veille technologique     • Rédaction de rapports et de procédures techniques     • Suivi des clients dans une logique préventive. Vous pouvez être amené à réaliser des astreintes 7j/7 24h/24 sur la base du volontariat. Des déplacements sur le quart sud est de la France sont à prévoir. Issu d une formation supérieure en informatique de type Bac +2 minimum vous justifiez d au moins 3 ans d expérience similaire en support ou maintenance informatique. Vous maîtrisez les environnements OS Microsoft (Windows Server 2008 2012) et idéalement Linux/Unix. Vous avez de solides compétences en systèmes et réseaux. Vous faites preuve de rigueur d autonomie d organisation d esprit d équipe et êtes orienté client. La maîtrise de l anglais est un plus. Conditions et Avantages Selon profil. Page Personnel Informatique recrute des Techniciens et des Ingénieurs issus des métiers de l informatique pour des clients aussi variés que des éditeurs de logiciels sociétés d infogérance agences web et plus généralement toute entreprise finale utilisatrice de ressources en IT : développement administration réseaux pilotage de projets support helpdesk et infrastructures. Notre client est une société de Services Informatiques spécialisée dans le conseil et la mise en oeuvre d infrastructures informatiques Datacenters.'
informatique,'Au sein du Service Matériaux l Ingénieur Métallurgiste Logiciel vient renforcer les équipes de développement logiciel et apporter son expertise en particulier pour FORGE® (simulation des procédés de mise en forme) et DIGIMU® (simulation des évolutions microstructurales à l échelle mésoscopique) au travers des missions suivantes :     • Assurer le développement et la maintenance des logiciels FORGE® et DIGIMU® pour tout ce qui concerne les aspects prédiction des microstructures et métallurgie au sens large     • Participer aux actions de support technique et avant vente sur les produits Transvalor     • Effectuer la veille scientifique et technologique     • Apporter son soutien aux autres Directions (en particulier Support et Commerciale)     • Participer à des projets de recherche ayant trait à la prise en compte de la métallurgie en simulation et en particulier collaborer étroitement avec le Centre de Mise en Forme de Matériaux et les partenaires industriels au développement et à l industrialisation de DIGIMU®. Muni d un doctorat en science et génie des matériaux ou fort d une expérience d Ingénieur Ingénieur Métallurgiste Logiciel vous avez une spécialisation en métallurgie et une bonne maîtrise de la simulation numérique de mise en forme des matériaux. La connaissance de Forge® ou Thercast® serait un plus comme celle de logiciels tels que ThermoCalc ou JMatPro. Vous connaissez un langage de programmation : Fortran Python C ou C++ et appréciez le développement logiciel. Vous maîtrisez l anglais et idéalement l allemand. Conditions et Avantages N/C Page Personnel Ingénieurs Techniciens recrute l ensemble des fonctions techniques (Bac +2 minimum) pour des sociétés (PME PMI et grands Groupes) issues du monde industriel (automobile aéronautique énergie mécanique etc.) : Bureau d études R D projets production méthodes maintenance qualité SAV HSE. Notre client est une entreprise des Alpes Maritimes et un acteur majeur dans l édition et l ingénierie de logiciels scientifiques de mises en forme de matériaux à destination de l industrie.'
informatique,'Rattaché à notre Responsable des Ventes vous êtes en charge de gérer et de fidéliser une liste de comptes clients et de développer de nouvelles affaires prospect en proposant des solutions Hardware des contrats de services et d infogérance et du conseil sur l évolution des technologies dans les entreprises. Vous avez la charge de porter nos offres complexes créatrice de valeur en mode projet. En tant qu Ingénieur Commercial vous avez pour missions :     • Prospecter activement une clientèle variée composée de professions libérales TPE PME/PMI     • Fidéliser la clientèle existante par un suivi qualitatif et un relationnel terrain     • Analyser les besoins et préconiser les solutions et services adéquats     • Négocier et conclure les contrats     • Suivre la bonne exécution des contrats et la satisfaction clients     • Faire un reporting hebdomadaire de l activité     • Faire l analyse du matériel et une proposition de financement. Possédant un fort sens du service vous veillez à la satisfaction des clients à la bonne exécution des contrats et à la qualité des services rendus. Cette description prend en compte les principales responsabilités ; elle n est pas limitative. De formation Ingénieur Commercial minimum vous avez un fort tempérament commercial un sens du résultat et de la satisfaction client. Dynamique et ambitieux vous avez une capacité à négocier et à conclure. Vous êtes aujourd hui Sales Specialist Ingénieur avant vente ou Ingénieur commercial par exemple chez un distributeur à valeur ajoutée un intégrateur d infrastructures ou une société de services. Rémunération : fixe variable déplafonné véhicule de fonction carte carburant challenges commerciaux mutuelle plan épargne entreprise PC portable et SmartPhone. Conditions et Avantages Fixe variable déplafonné avantages Groupe. Page Personnel Commercial leader sur le recrutement de profils commerciaux en France met à disposition de ses clients son expertise et ses outils innovants pour répondre à leurs besoins en recrutements Commerciaux sur l ensemble du territoire national. Vous souhaitez intégrer une société à taille humaine et à fort potentiel avec une excellente ambiance de travail ce poste d Ingénieur Commercial est fait pour vous.'
informatique,'Rattaché au Responsable R D du logiciel phare vous assurez les missions de Développeur PHP et avez pour missions :     • Analyse des besoins     • Développement du logiciel     • Développement de nouvelles fonctionnalités     • Code review     • Tests. Vous pouvez également intervenir sur d autres missions de Développeur PHP. De formation Bac +3 minimum en informatique vous justifiez d au moins an d expérience à un poste de Développeur PHP. Votre esprit d équipe et vos compétences relationnelles sont appréciées à ce poste. Votre passion pour le développement informatique fait la différence. Conditions et Avantages Salaire fixe. Page Personnel Informatique recrute des Techniciens et des Ingénieurs issus des métiers de l informatique pour des clients aussi variés que des éditeurs de logiciels sociétés d infogérance agences web et plus généralement toute entreprise finale utilisatrice de ressources en IT : développement administration réseaux pilotage de projets support helpdesk et infrastructures. Notre client société en pleine croissance recherche pour son siège à Hyères un Développeur PHP.'
informatique,'Rattaché(e) au manager commercial vos missions seront : Contribuer au développement du Chiffre d Affaires et de la marge de l entreprise Prospecter et gagner de nouveaux clients Assurer la relation et la satisfaction des clients Développer une relation efficace et productive avec les Partenaires de l entreprise Réaliser le reporting commercial Vous serez en lien avec les différents acteurs de la société : ?quipe Commerciale Sédentaire (pour coordination sur la fidélisation des clients) Relation Clients (validation des commandes suivi clients SAV…) Direction Administrative et Financière (élaboration et/ou validation des contrats engagements financiers recouvrement litiges clients…) Direction Technique Informatique Services dont Ingénieur Technico Commercial (élaboration et/ou validation des affaires complexes techniquement) dont équipe Services (production des services facturés suivi du client…) Niveau d’études : BAC +2 Vous possédez une expérience de 5 à 10 ans en qualité d ingénieur commercial. Une expérience au sein d une entreprise similaire serait un véritable atout. Permis de conduire obligatoire : déplacement en région parisienne et en province. Sérieux motivé et impliqué dans les missions confiées. Salaire : 50K€ (50 rémunération fixe 50 rémunération variable) Horaires : Forfait cadre GITEC acteur majeur de l emploi depuis 1978 recrute activement pour l un de ses clients situé à Massy (91) spécialiste dans les solutions télécoms dans le cadre d une embauche un(e) Ingénieur Commercial Itinérant.'
informatique,'Rattaché au Responsable Atelier vous serez en charge des missions suivantes :     • Dépannage/sav en atelier de matériels informatiques (UC OS écrans tactiles imprimantes claviers... ) et électroniques     • Préparation des configurations clients selon les procédures en vigueur dans l entreprise     • Montage et participation aux plate formes de tests     • Tests d intégration de nouveaux produits matériels     • Participation à l expédition et à la réception de matériels neufs ou SAV     • Contacts fournisseurs     • Soutien hotline en ponctuel. Vous êtes issu d une formation supérieure en informatique de gestion ou en électronique vous justifiez d au moins une expérience en tant que Technicien Atelier dans le domaine du dépannage/sav de matériels informatiques. Vous savez déployer connecter dépanner différents matériels (UC claviers imprimantes câbles... ) et procéder à des paramétrages logiciels. Vous êtes organisé autonome rigoureux et justifiez d un bon relationnel. Conditions et Avantages N/C Notre client éditeur de logiciels proposant des solutions de gestion pour divers secteurs d activité et basé dans l agglomération de Nantes recherche un Technicien Atelier.'
informatique,'Vous travaillez en collaboration avec l ensemble des équipes internes à l entreprise les filiales les sous traitants et les clients présents dans le monde entier. Vous recueillez les demandes support : diagnostics informatiques plateformes et / ou embarqués et diagnostics de matériels installés. Vous assurez le traitement des demandes support client de niveau 1. Vous transmettez les demandes de niveau 2 vers le métier / BU développements et / ou matériel embarqués. Vous travaillez en collaboration étroite avec le niveau 2 (dans les mêmes locaux) qui permet la résolution immédiate des problèmes rencontrés. Vous donnez les réponses apportées par le niveau 2 aux clients. Vous réalisez la mise à jour des outils de gestion et l administration de la plateforme. Vous intervenez sur du support paramétrage tablettes. Vous faites le suivi des retours matériels embarqués. Cette mission d une durée de 4 mois est à pourvoir dès que possible sur Ramonville. La rémunération proposée est de 2000 euros brut mensuel sur 13 mois. De formation Bac+2 en informatique vous justifiez d une expérience d au moins un an sur un poste de technicien support. Vous parlez anglais couramment. Vous avez la capacité à répondre à des demandes diverses (techniques fonctionnelles métiers) en parallèle. Nous recherchons pour le compte d un client final un TECHNICIEN SUPPORT HARDWARE ET LOGICIEL / ANGLAIS (F/H).'
informatique,'Directement rattaché au Responsable de Compte vous intervenez chez vos clients en tant qu expert fonctionnel en vous appuyant sur votre maîtrise des solutions techniques. Vous êtes activement présent sur toutes les phases d implémentation : analyse du besoin paramétrage et adaptations tests et recette mise en production et suivi d exploitation. Vos missions principales sont :     • Analyser les besoins clients et formaliser les demandes     • Conseiller les clients dans leurs choix opérationnels     • Chiffrer les développements et les interventions établir les devis et suivre la facturation     • Réaliser les correctifs et évolutions de la solution (développement et paramétrage test procédures)     • Former les utilisateurs externes et les nouveaux arrivants. En interne vous êtes force de proposition et faites évoluer la solution. De formation supérieure de type Ingénieur ou équivalent universitaire vous disposez d au moins 3 ans d expérience dans le secteur des SIRH ou Paie. Vous faites preuve d esprit d analyse de rigueur et d engagement. Vous êtes force de conviction en vous adaptant à vos interlocuteurs. De culture technique vous êtes orienté usages et êtes reconnu pour votre sens utilisateurs. Conditions et Avantages Selon expérience. Michael Page Systèmes d Information est constituée d une trentaine de Consultants et Managers tous issus du monde IT. Ils ont développé des compétences informatiques fortes leur permettant d identifier et de sélectionner les profils les plus pertinents par rapport aux besoins de nos clients. Au delà de ces expériences et acquis métiers Michael Page investit dans leur formation tout au long de leur parcours. Notre client acteur international est l expert des solutions RH et Paie en mode SAAS.'
informatique,'Directement rattaché à un Directeur de Compte vous avez la responsabilité d un portefeuille de client. Lien unique entre vos clients et les ressources internes vous pilotez la relation client en toute autonomie. Vous analysez les besoins et définissez la bonne réponse technique puis assurez la production de la réponse. Enfin vous pilotez la mise en place et l exploitation des solution SIRH Paie. Vos missions principales sont :     • Piloter la relation client en phase de projet et en exploitation avec l objectif d assurer la satisfaction client     • Gérer les plannings et les ressources projets dans le respect des engagements     • Mesurer la rentabilité des processus chez les clients     • Proposer et mettre en oeuvre des améliorations des solutions (applicatif et processus)     • Encadrer les équipes de production : répartition de la charge et des compétences gestion des priorités et animation des équipes     • Participer à la réalisation des prestations : analyse et développement en soutien aux équipes de production. De formation supérieure de type Ingénieur ou équivalent universitaire vous disposez d au moins 5 ans d expérience dans le secteur des SIRH Paie. Vous avez déjà managé des équipes projets. Vous faites preuve d esprit d analyse de rigueur et d engagement. Vous êtes force de conviction en vous adaptant à vos interlocuteurs. De culture technique vous êtes orienté usages et êtes reconnu pour votre sens client. Conditions et Avantages Selon expérience. Michael Page Systèmes d Information est constituée d une trentaine de Consultants et Managers tous issus du monde IT. Ils ont développé des compétences informatiques fortes leur permettant d identifier et de sélectionner les profils les plus pertinents par rapport aux besoins de nos clients. Au delà de ces expériences et acquis métiers Michael Page investit dans leur formation tout au long de leur parcours. Notre client présent à l international est un acteur majeur des solution RH et Paie en mode SAAS.'
informatique,'Rattaché au Responsable technique vous avez en charge la gestion des visites techniques avec l élaboration des comptes rendus des études avant projet. Vous êtes en relation direct avec les clients. Habilitation hauteur impérative. Déplacements sur la région uniquement. Cette mission de 6 mois est à pourvoir rapidement sur la métropole lilloise (59) pour une rémunération à négocier en fonction de votre expérience. De formation Bac en électricité ou Telecom vous justifiez d une expérience de 2 années minimum sur une fonction similaire idéalement dans le secteur des Telecom. Vous avez votre habilitation hauteur ou recyclage à prévoir (IMP?RATIF). Bon relationnel rigueur et autonome sont des atouts indispensables pour mener à bien ces missions. Permis B exigé. Nous recherchons pour le compte de notre client spécialisé dans les Telecom un MONTEUR TELECOM Habilité hauteur (F/H)'
informatique,'Vous êtes sous la responsabilité du Responsable National des Ventes. Vos missions sont les suivantes :     • Prospecter développer et fidéliser une clientèle de professionnels grands comptes ;     • Réaliser des devis ;     • Négocier des commandes et les suivre jusqu à la livraison ;     • Animer et développer un réseau de revendeurs. De formation Bac +2 minimum commerciale vous avez idéalement au moins une expérience dans la vente de biens ou de services en BtoB. Des connaissances en distribution informatique seront appréciés. Vous possédez de bonnes aptitudes à négocier et à convaincre vous avez un bon sens de l écoute et le goût du travail en équipe. Conditions et Avantages N/C Page Personnel recrute pour l un de ses clients entreprise spécialisée dans la conception et la vente de protection pour du matériel technologique. L activité est partiellement sédentaire sur Annecy mais des déplacements sont à prévoir en Allemagne et en Autriche.'
informatique,'En tant que Développeur C#/.NET vous intervenez dans une équipe de 12 personnes et vos missions principales sont :     • Participer à la mise en place de nouvelles plateformes Web     • Participer à la redéfinition des sites du client     • Participer à la redéfinition des applications Web développées     • Intervenir sur des projets de développement orientés Web. Cette liste de tâches n est pas limitative. En tant que Développeur C#/.NET vous êtes issu d une formation en informatique de niveau Bac +2 minimum et justifiez d au moins un an d expérience à un poste similaire. Vous avez de solides compétences techniques sur le langage de développement .NET Sharepoint et Web (css html5 jquery node.js AngularJS). Vous êtes rigoureux autonome et impliqué dans vos tâches. Conditions et Avantages N/C Page Personnel Informatique recrute des techniciens et des ingénieurs issus des métiers de l informatique pour des clients aussi variés que des éditeurs de logiciels sociétés d infogérance agences web et plus généralement toute entreprise finale utilisatrice de ressources en IT : développement administration réseaux pilotage de projets support helpdesk et infrastructures. Notre client basé dans le 93 et spécialisé dans la gestion de portefeuille recherche un Développeur C#/.NET pour intégrer ses équipes.'
informatique,'Intégré au Service Logiciel et rattaché à l Architecte Logiciel vous élaborez les jeux d essais et rédigez les tests unitaires permettant de valider les développements effectués ainsi que la non régression entre les versions. Vous rédigez l ensemble de la documentation utilisateur en rapport avec les solutions sur lesquelles vous intervenez. A ce titre là vos missions principales sont les suivantes :     • Déceler les anomalies au fil du parcours du logiciel en opérant des vérifications précises sur les fonctionnalités qui sont au préalable listées dans un cahier des charges     • Mettre sur pied un planning de diagnostic des fonctionnalités le suivre et le rendre accessible aux acteurs techniques du projet     • Etablir une tactique opérationnelle créer des outils de test et d analyse des résultats trouvés dans le but de rédiger des bilans précis des logiciels utilisés     • Veiller à ce que les modifications soient bien effectuées selon le cahier des charges     • Réaliser les installations et les tests de logiciels et de matériel     • Rédiger/mettre à jour les documentations des différentes versions de logiciels. Issu d une formation supérieure en Informatique de type Bac +5 minimum vous justifiez d au moins 3 ans d expérience à un poste similaire. Vous maîtrisez les technologies suivantes : C# .NET ASP JAVA Windows Androïd SQL Oracle. Vos connaissances en développement logiciel en infrastructure réseaux ou dans le domaine du Transport sont un sérieux atout. Conditions et Avantages Selon profil. Page Personnel Informatique recrute des techniciens et des ingénieurs issus des métiers de l informatique pour des clients aussi variés que des éditeurs de logiciels sociétés d infogérance agences web et plus généralement toute entreprise finale utilisatrice de ressources en IT : développement administration réseaux pilotage de projets support helpdesk et infrastructures. Vous avez l opportunité de rejoindre un Groupe dynamique et en pleine croissance.'
informatique,'En tant que Technicien Support Informatique vous avez pour tâches :     • Support sur le système informatique pour le site     • Support bureautique pour les utilisateurs du site     • Collaboration avec les autres membres de l équipe informatique     • Contrôle du SI avec les outils de reporting internes. Issu d une formation en informatique de type Bac +2 minimum vous justifiez d au moins 2 ans d expérience à un poste similaire en support informatique idéalement au sein d un environnement industriel. Vous avez de solides compétences dans le monde Windows. Vous avez de réelles qualités relationnelles et un sens du service. Conditions et Avantages Rémunération selon profil. Page Personnel Informatique recrute des Techniciens et des Ingénieurs issus des métiers de l informatique pour des clients aussi variés que des ?diteurs de Logiciels des sociétés d infogérance des agences web et plus généralement toute entreprise finale utilisatrice de ressources en IT : développement administration réseaux pilotage de projets support helpdesk et infrastructures. Notre client est une société industrielle internationale qui recherche pour intégrer ses équipes un Technicien Support Informatique en CDI.'
informatique,'Rattaché à la direction l Ingénieur Commercial Fibre Optique a pour objectif de promouvoir les services de l entreprise auprès des Opérateurs et des organismes publics. Les principales missions sont les suivantes :     • Commercialiser ses solutions avec un suivi rigoureux de vos clients. Pour cela il faut présenter et promouvoir ses produits et bien comprendre les besoins de vos clients     • Accompagner les opérateurs lors des tournées terrain     • Réaliser les demandes de devis et commandes des opérateurs dans le respect des directives internes     • Animer le réseau de distribution par l organisation de réunions entre les clients finaux et/ou les opérateurs     • Prospecter des nouveaux opérateurs/partenaires     • Assister aux évènements promotionnels en compagnie des acteurs publics/économiques locaux     • Assurer la promotion de la fibre optique en partenariat avec le Service Communication. Cette liste prend en compte les principales responsabilités elle n est pas limitative. Issu d une formation commerciale de type Bac +3 minimum vous avez au moins une expérience commerciale aboutie dans le vente de solutions télécommunication/IT (intégrateur opérateur SSII distributeur...). Vous êtes reconnu pour vos qualités oratoires et votre capacité à fédérer. Vous êtes reconnu pour votre honnêteté votre transparence et votre sens de l objectif. Rémunération fixe + variable à 40 50k€ + VF + téléphone + ordinateur + avantages Groupe attractifs. Statut cadre. Ce poste d Ingénieur Commercial Fibre Optique est à pourvoir au plus vite ! Conditions et Avantages Rémunération attractive. Page Personnel Commercial leader sur le recrutement de profils commerciaux en France met à disposition de ses clients son expertise et ses outils innovants pour répondre à leurs besoins en recrutements commerciaux sur l ensemble du territoire national. Notre client est un opérateur d infrastructure qui travaille en étroite collaboration avec les collectivités. Il commercialise ses solutions via le réseau d opérateurs (entreprises et grand public). Avec plus de 70 millions de CA il recherche activement un Ingénieur Commercial Fibre Optique pour le Calvados.'
informatique,'Après avoir suivi une formation complète vente et produit vous démarcherez des professionnels dans le but de leur vendre une solution qui leur permettra d accélérer leur performance digitale de générer de la clientèle et d augmenter leur Chiffre d Affaires. Débutant dans le métier de la vente votre façon de voir les choses votre état d esprit votre sourire sont vos meilleurs atouts. Plus expérimenté vous trouverez chez Axecibles des possibilités d évolution a court ou moyen terme. Jeune diplômé relevez des challenges a la hauteur de vos ambitions. Vous êtes combatif persévérant vous souhaitez intégrer une équipe dynamique et performante ? Les challenges les bons salaires les nouvelles technologies les perspectives d évolution sont pour vous des sources de motivation Axecibles est l entreprise qui est faite pour vous. VOS AVANTAGES : Un CDI avec une rémunération fixe + commissions non plafonnées Une zone de prospection ciblée et limitée géographiquement Un véhicule ordinateur téléphone tablette mutuelle Remboursement de frais Des challenges commerciaux réguliers toute l année Depuis 2001 Axecibles accélere la performance digitale de ses clients (PME PMI artisans commerçants et professions libérales). 7000 clients nous font confiance. 14 millions de C.A. en 2015. Nos solutions sur mesure sont éprouvées novatrices et a forte valeur ajoutée. Origine France Garantie Google Partner et certifiée Prestashop Axecibles est résolument tournée vers la qualité la proximité le service et le retour sur investissement pour chacun de ses clients et partenaires. NOS FACTEURS CL?S DE SUCCES : 150 experts au service du développement du Chiffre d?Affaires de nos clients Une durée moyenne de collaboration de 10 ans avec nos clients et partenaires Des investissements permanents dans la R D la formation et les Hommes 70 des responsables sont issus de la promotion interne'
informatique,'Rattaché au Chef de Projet Zone vous avez pour missions en tant que Technicien Informatique Itinérant :     • Préparer les configurations chez le client     • Assurer la conduite de projet pour définir le paramétrage à implémenter     • Assurer le déploiement des solutions informatiques (hardware et software) chez les clients et partenaires (configuration installation formation et assistance au démarrage)     • Gérer le parc matériel et logiciel (référencement et inventaire) pour garantir une bonne gestion des dispositifs     • Maintenir les configurations installées sur site ou en prise en main à distance. Vous rayonnez principalement sur la région Rhône Alpes avec quelques déplacements ponctuels à prévoir sur le Grand Est. Afin de mener à bien vos missions vous maîtrisez : Oracle hardware software connaissance des protocoles réseaux et systèmes bases de données portails web monétique ... Issu d une formation technique de type Bac +2 minimum vous justifiez idéalement d au moins une expérience à un poste similaire. Vous êtes reconnu pour votre autonomie votre organisation votre aisance relationnelle et votre sens du service clients. Conditions et Avantages Technicien Informatique Itinérant. Page Personnel Informatique recrute des techniciens et des ingénieurs issus des métiers de l informatique pour des clients aussi variés que des éditeurs de logiciels sociétés d infogérance agences web et plus généralement toute entreprise finale utilisatrice de ressources en IT : développement administration réseaux pilotage de projets support helpdesk et infrastructures. Notre client éditeur de logiciels et acteur majeur sur son marché recrute dans le cadre de son activité à Lyon un Technicien Informatique Itinérant.'
informatique,'Rattaché à notre Responsable des Ventes vous êtes en charge de gérer et de fidéliser une liste de comptes clients et de développer de nouvelles affaires prospect en proposant des solutions Hardware des contrats de services et d infogérance et du conseil sur l évolution des technologies dans les entreprises. Vous avez la charge de porter nos offres complexes créatrice de valeur en mode projet. En tant qu Ingénieur Commercial vous avez pour missions :     • Prospecter activement une clientèle variée composée de professions libérales TPE PME/PMI     • Fidéliser la clientèle existante par un suivi qualitatif et un relationnel terrain     • Analyser les besoins et préconiser les solutions et services adéquats     • Négocier et conclure les contrats     • Suivre la bonne exécution des contrats et la satisfaction clients     • Faire un reporting hebdomadaire de l activité     • Faire l analyse du matériel et une proposition de financement. Possédant un fort sens du service vous veillez à la satisfaction des clients à la bonne exécution des contrats et à la qualité des services rendus. Cette description prend en compte les principales responsabilités ; elle n est pas limitative. De formation Ingénieur Commercial minimum vous avez un fort tempérament commercial un sens du résultat et de la satisfaction client. Dynamique et ambitieux vous avez une capacité à négocier et à conclure. Vous êtes aujourd hui Sales Specialist Ingénieur avant vente ou Ingénieur commercial par exemple chez un distributeur à valeur ajoutée ou une société de services. Rémunération : fixe variable déplafonné véhicule de fonction carte carburant challenges commerciaux mutuelle plan épargne entreprise PC portable et SmartPhone. Conditions et Avantages Fixe variable déplafonné avantages Groupe. Page Personnel Commercial leader sur le recrutement de profils commerciaux en France met à disposition de ses clients son expertise et ses outils innovants pour répondre à leurs besoins en recrutements commerciaux sur l ensemble du territoire national. Vous souhaitez intégrer une société à taille humaine et à fort potentiel avec une excellente ambiance de travail ce poste d Ingénieur Commercial est fait pour vous.'
informatique,'En tant que Business Developer et rattaché au Directeur Général vous avez pour principales missions :     • Créer et développer votre portefeuille clients en captant les opportunités afin de générer du chiffre d affaires et de la croissance     • Proposer les meilleures solutions techniques et construire des propositions en adéquation avec les besoins des clients     • Gérer votre portefeuille clients : être attentif aux exigences et aux problématiques des clients leur apporter le conseil et les réponses techniques appropriées (suivi gestion des offres techniques offres de prix suivi relances...)     • ?tre en charge de l ensemble des négociations commerciales pour déterminer l offre la mieux adaptée pour les deux partis     • Assurer le suivi de vos projets/produits/prestations vendus chez vos clients. De formation supérieure en commerce (école de commerce IAE etc.). Vous possédez au minimum 10 ans d expérience dans une fonction commerciale avec une expérience dans une société de conseil/prestation dans le milieu IT/digital. Dynamique tenace et accrocheur vous avez le goût de l effort et le sens du résultat. Vous êtes reconnu pour vos compétences de Chasseurs d Affaires. Votre esprit de service votre aisance relationnelle et votre sérieux vous permettront de réussir dans vos missions. Conditions et Avantages Package attractif + véhicule de fonction. Michael Page Commercial intervient sur l ensemble des métiers liés à la négociation à l encadrement et à la Direction Commerciale ainsi qu au développement international. Nos trente Consultants traitent chaque année plus de 1 000 recrutements de cadres expérimentés. Nous recrutons pour notre client entreprise de service spécialisée dans les technologies innovantes un Business Developer.'
informatique,'En tant qu Ingénieur Commercial Confirmé rattaché à la Direction Commerciale vous assurez les responsabilités suivantes :     • Conquérir de nouveaux marchés en identifiant et qualifiant les prospects Grands Comptes jusqu à la prise de rendez vous et l accompagnement des équipes avant vente     • Préparer et rédiger les réponses aux appels d offres     • Suivre les besoins des clients et positionner l entreprise en véritable partenaire sur les projets stratégiques     • Développer un réseau professionnel en assurant les relations avec l écosystème de l entreprise : éditeurs intégrateurs infogérants… De formation supérieure de type école de commerce école d Ingénieur ou équivalent Bac +3 minimum vous bénéficiez d au moins 4 ans d expérience dans la vente de prestation de services ou de conseil IT. En tant qu Ingénieur Commercial Confirmé vous êtes reconnu pour votre leadership votre force de persuasion votre aisance relationnelle ainsi que vos qualités humaines. Conditions et Avantages N/C Notre client intervient depuis plus de 10 ans dans l accompagnement des ETI et grands comptes dans l évolution et l optimisation de leur système d information au travers de services d audit de conseil et de pilotage de projets et d activité IT.'
